datetime,week_X-2,week_X-3,week_X-4,MA_X-4,dayOfWeek,weekend,holiday,Holiday_ID,hourOfDay,T2M_toc,DEMAND
2015-01-31 01:00:00,962.2865,906.958,970.345,938.00485,1,1,0,0,1,25.30849609375,954.2018
2015-01-31 02:00:00,933.3221,863.5135,912.1755,900.284075,1,1,0,0,2,25.1414428710938,913.866
2015-01-31 03:00:00,903.9817,848.4447,900.2688,881.704325,1,1,0,0,3,25.00673828125,903.3637
2015-01-31 04:00:00,900.9995,839.8821,889.9538,876.458825,1,1,0,0,4,24.8997131347657,889.0806
2015-01-31 05:00:00,904.3481,847.1073,893.6865,879.190775,1,1,0,0,5,24.8215576171875,910.1472
2015-01-31 06:00:00,912.508,848.4718,879.2323,877.027925,1,1,0,0,6,24.8301940917969,922.1737
2015-01-31 07:00:00,927.5976,897.8229,932.4876,920.381925,1,1,0,0,7,25.799951171875,939.9442
2015-01-31 08:00:00,1075.3486,1021.672,1048.972,1057.194625,1,1,0,0,8,26.9803100585938,1077.8575
2015-01-31 09:00:00,1116.6425,1108.9439,1167.9074,1138.17875,1,1,0,0,9,28.0318237304688,1179.6601
2015-01-31 10:00:00,1121.9048,1165.4756,1257.5069,1189.291375,1,1,0,0,10,28.9060607910157,1255.1569
2015-01-31 11:00:00,1149.28,1179.063,1254.583,1202.799725,1,1,0,0,11,29.5551696777344,1253.4414
2015-01-31 12:00:00,1124.3282,1173.0899,1216.9004,1176.489125,1,1,0,0,12,30.0365234375,1223.6116
2015-01-31 13:00:00,1100.5307,1161.4116,1202.1556,1153.509625,1,1,0,0,13,30.26552734375,1160.2838
2015-01-31 14:00:00,1081.4347,1133.3133,1197.2616,1138.098025,1,1,0,0,14,30.2111450195313,1124.8878
2015-01-31 15:00:00,1065.0331,1100.6097,1169.0034,1124.01035,1,1,0,0,15,29.7327514648438,1112.4189
2015-01-31 16:00:00,1056.8685,1082.6875,1136.7054,1061.039175,1,1,0,0,16,28.9882751464844,1081.7406
2015-01-31 17:00:00,1053.7863,1051.4135,1101.9447,929.245075,1,1,0,0,17,27.9934936523438,1064.8583
2015-01-31 18:00:00,1046.294,1088.8689,1107.0406,1057.654125,1,1,0,0,18,27.021875,1095.5704
2015-01-31 19:00:00,1063.8643,1144.2722,1142.1548,1107.91455,1,1,0,0,19,26.5200134277344,1116.6654
2015-01-31 20:00:00,1054.0308,1102.2466,1097.2334,1072.61775,1,1,0,0,20,26.2498413085938,1094.677
2015-01-31 21:00:00,1026.6331,1064.151,1074.6544,1044.4172,1,1,0,0,21,26.0187927246094,1075.2083
2015-01-31 22:00:00,982.6391,1030.4566,1041.3244,1012.04365,1,1,0,0,22,25.8795104980469,1041.0831
2015-01-31 23:00:00,928.4173,979.5945,999.634,958.003575,1,1,0,0,23,25.7400756835938,988.5723
2015-02-01 00:00:00,891.4272,956.5766,968.0526,929.791225,2,1,0,0,0,25.5949035644532,939.5286
2015-02-01 01:00:00,873.3819,924.2795,944.0556,905.487275,2,1,0,0,1,25.4484497070313,904.3712
2015-02-01 02:00:00,844.9238,887.4576,928.7193,873.7144,2,1,0,0,2,25.3237548828125,883.9448
2015-02-01 03:00:00,831.5366,858.9606,909.5566,849.3035,2,1,0,0,3,25.2210327148438,871.9966
2015-02-01 04:00:00,824.3757,847.4881,894.6543,840.293375,2,1,0,0,4,25.128564453125,856.8211
2015-02-01 05:00:00,815.4005,842.7522,884.6659,834.4634,2,1,0,0,5,25.043603515625,849.8465
2015-02-01 06:00:00,785.2751,807.4211,862.9888,810.501925,2,1,0,0,6,25.096826171875,822.266
2015-02-01 07:00:00,784.115,813.1819,871.6873,815.810325,2,1,0,0,7,26.0197998046875,838.5545
2015-02-01 08:00:00,850.1076,873.801,912.4966,867.222075,2,1,0,0,8,27.2050415039063,899.4324
2015-02-01 09:00:00,900.5203,935.3192,969.8017,925.125075,2,1,0,0,9,28.2956481933594,965.9481
2015-02-01 10:00:00,947.4644,1009.0054,1019.3105,983.277875,2,1,0,0,10,29.211572265625,1002.2078
2015-02-01 11:00:00,994.9207,1070.3791,1059.7497,1025.616825,2,1,0,0,11,29.9115234375,1056.399
2015-02-01 12:00:00,997.6492,1070.603,1069.7854,1031.22655,2,1,0,0,12,30.3887573242188,1056.4006
2015-02-01 13:00:00,1022.2995,1073.1479,1087.2858,1049.90105,2,1,0,0,13,30.5415283203125,1077.2239
2015-02-01 14:00:00,1005.4982,1064.0288,1087.1689,1042.6097,2,1,0,0,14,30.3926330566407,1088.7217
2015-02-01 15:00:00,976.7352,1060.6283,1075.3804,1029.023825,2,1,0,0,15,29.9985290527344,1046.6546
2015-02-01 16:00:00,950.3055,1030.8882,1056.4102,1002.4353,2,1,0,0,16,29.3197265625,1017.8311
2015-02-01 17:00:00,924.8994,1015.4938,1033.7229,986.905375,2,1,0,0,17,28.2891479492188,1006.1248
2015-02-01 18:00:00,956.6288,1073.743,1101.5439,1036.5861,2,1,0,0,18,27.2412353515625,1046.1947
2015-02-01 19:00:00,989.6201,1113.4443,1137.1754,1074.2451,2,1,0,0,19,26.6687561035157,1091.9585
2015-02-01 20:00:00,937.0267,1122.2487,1133.2082,1063.04415,2,1,0,0,20,26.3844543457032,1090.4694
2015-02-01 21:00:00,923.1207,1095.6601,1102.3695,1042.4698,2,1,0,0,21,26.20546875,1091.6983
2015-02-01 22:00:00,866.1484,1046.8138,1072.5808,1000.092575,2,1,0,0,22,26.008447265625,1034.9049
2015-02-01 23:00:00,854.4974,1010.9126,1012.596,966.684375,2,1,0,0,23,25.847314453125,994.0731
2015-02-02 00:00:00,921.9623,968.9371,958.6209,945.65055,3,0,0,0,0,25.7006469726563,943.5229
2015-02-02 01:00:00,898.0128,941.5469,928.5338,919.028,3,0,0,0,1,25.584375,905.0674
2015-02-02 02:00:00,866.318,898.3399,901.5402,886.168475,3,0,0,0,2,25.500390625,879.561
2015-02-02 03:00:00,850.4627,881.8438,887.7822,870.782525,3,0,0,0,3,25.4246459960938,866.0936
2015-02-02 04:00:00,840.0504,870.5737,881.0019,860.30935,3,0,0,0,4,25.377099609375,867.6498
2015-02-02 05:00:00,852.0383,876.8468,885.4197,868.679475,3,0,0,0,5,25.2944580078125,894.4236
2015-02-02 06:00:00,907.98,903.8017,902.0863,901.64035,3,0,0,0,6,25.3209167480469,932.014
2015-02-02 07:00:00,977.8589,1018.3418,1037.157,1008.901025,3,0,0,0,7,26.2023254394532,1056.5999
2015-02-02 08:00:00,1163.8845,1228.567,1191.9135,1189.60335,3,0,0,0,8,27.4352355957032,1243.7667
2015-02-02 09:00:00,1252.612,1317.0702,1319.8159,1295.57435,3,0,0,0,9,28.6704345703125,1374.76
2015-02-02 10:00:00,1330.4315,1413.0273,1383.0651,1363.708125,3,0,0,0,10,29.7160583496094,1422.2283
2015-02-02 11:00:00,1362.5769,1452.004,1415.1816,1398.0677,3,0,0,0,11,30.4847351074219,1462.1711
2015-02-02 12:00:00,1358.9632,1439.2499,1398.8659,1391.15565,3,0,0,0,12,31.006494140625,1459.8766
2015-02-02 13:00:00,1383.8766,1468.9201,1430.5514,1417.568625,3,0,0,0,13,31.3103576660157,1485.6554
2015-02-02 14:00:00,1372.4912,1466.2352,1413.9896,1408.8859,3,0,0,0,14,31.3640991210938,1495.018
2015-02-02 15:00:00,1323.3944,1420.9684,1378.7528,1365.765475,3,0,0,0,15,31.1046997070313,1457.9692
2015-02-02 16:00:00,1273.2729,1352.0557,1292.2593,1303.24625,3,0,0,0,16,30.4457946777344,1388.2991
2015-02-02 17:00:00,1185.6596,1218.532,1178.1032,1190.38715,3,0,0,0,17,29.3562866210938,1263.3674
2015-02-02 18:00:00,1160.0813,1214.6585,1188.0149,1181.083775,3,0,0,0,18,28.1432739257813,1249.8193
2015-02-02 19:00:00,1198.0354,1247.0384,1207.7648,1210.475375,3,0,0,0,19,27.3261962890625,1225.9572
2015-02-02 20:00:00,1165.8139,1196.3554,1156.6583,1166.7966,3,0,0,0,20,26.8841186523438,1197.0408
2015-02-02 21:00:00,1113.3515,1179.6993,1114.1973,1128.601975,3,0,0,0,21,26.637841796875,1164.1552
2015-02-02 22:00:00,1070.1869,1113.0861,1066.7578,1078.0371,3,0,0,0,22,26.4372497558594,1098.1941
2015-02-02 23:00:00,1007.8284,1069.6154,1002.3568,1011.62745,3,0,0,0,23,26.2755676269532,1036.7564
2015-02-03 00:00:00,899.6775,1008.6023,931.5394,940.084575,4,0,0,0,0,26.157861328125,986.2283
2015-02-03 01:00:00,848.3934,963.507,914.6895,906.0267,4,0,0,0,1,26.0119262695313,942.6513
2015-02-03 02:00:00,811.2,932.9905,890.8448,876.12375,4,0,0,0,2,25.8214050292969,917.1786
2015-02-03 03:00:00,791.85,914.5482,869.0447,857.08715,4,0,0,0,3,25.7240234375,898.5525
2015-02-03 04:00:00,792.28,890.0387,852.4821,844.0519,4,0,0,0,4,25.642236328125,883.5186
2015-02-03 05:00:00,819.3325,898.9312,891.2575,864.261525,4,0,0,0,5,25.5531860351563,898.3382
2015-02-03 06:00:00,874.8625,938.52,895.6612,895.9944,4,0,0,0,6,25.5227294921875,917.6998
2015-02-03 07:00:00,1009.9003,1032.0544,1006.3031,1009.122725,4,0,0,0,7,26.1683288574219,1033.7912
2015-02-03 08:00:00,1186.3006,1231.2967,1183.9851,1185.90265,4,0,0,0,8,27.2853332519532,1220.7781
2015-02-03 09:00:00,1286.7323,1342.1865,1311.9373,1294.787425,4,0,0,0,9,28.4922424316407,1360.6455
2015-02-03 10:00:00,1266.3286,1400.6246,1384.2441,1342.7286,4,0,0,0,10,29.518212890625,1424.2357
2015-02-03 11:00:00,1315.2625,1418.5336,1401.9173,1373.0326,4,0,0,0,11,30.2970825195313,1447.1545
2015-02-03 12:00:00,1296.385,1399.3289,1415.6382,1366.229275,4,0,0,0,12,30.7692810058594,1443.6939
2015-02-03 13:00:00,1290.2025,1431.8609,1437.47,1387.8727,4,0,0,0,13,30.89931640625,1471.9474
2015-02-03 14:00:00,1301.9175,1434.055,1430.0527,1388.504125,4,0,0,0,14,30.7641540527344,1476.5739
2015-02-03 15:00:00,1261.6325,1410.4219,1383.4537,1356.779625,4,0,0,0,15,30.3109375,1456.7079
2015-02-03 16:00:00,1216.878,1343.8872,1325.206,1291.818025,4,0,0,0,16,29.4475341796875,1366.3884
2015-02-03 17:00:00,1137.6155,1226.8784,1166.9817,1179.95415,4,0,0,0,17,28.2612548828125,1228.8708
2015-02-03 18:00:00,1172.4914,1230.8641,1163.0865,1183.8545,4,0,0,0,18,27.1575866699219,1232.1654
2015-02-03 19:00:00,1200.8953,1245.7079,1197.1559,1208.679425,4,0,0,0,19,26.5883728027344,1211.1949
2015-02-03 20:00:00,1153.6929,1208.0527,1155.743,1156.6847,4,0,0,0,20,26.3122497558594,1181.0512
2015-02-03 21:00:00,1143.1843,1174.6285,1116.5382,1122.517325,4,0,0,0,21,26.1694274902344,1133.2501
2015-02-03 22:00:00,1091.777,1114.6625,1086.2051,1076.222925,4,0,0,0,22,26.0011535644532,1074.3844
2015-02-03 23:00:00,989.8299,1064.1879,1030.0292,1017.083625,4,0,0,0,23,25.8586975097657,1007.2665
2015-02-04 00:00:00,877.3555,1002.264,979.6728,953.097433333333,5,0,0,0,0,25.7461791992188,970.3767
2015-02-04 01:00:00,837.056,978.6654,940.4568,918.726066666667,5,0,0,0,1,25.6322570800782,954.0226
2015-02-04 02:00:00,833.2957,961.1263,908.5931,901.005033333333,5,0,0,0,2,25.5334106445313,933.7406
2015-02-04 03:00:00,828.9174,949.9135,886.4675,888.4328,5,0,0,0,3,25.4549194335938,917.1011
2015-02-04 04:00:00,836.9134,941.1751,876.4283,884.838933333333,5,0,0,0,4,25.3866821289063,911.268
2015-02-04 05:00:00,866.4172,947.0861,892.4143,901.972533333333,5,0,0,0,5,25.3513122558594,927.4581
2015-02-04 06:00:00,915.3287,978.1018,907.9188,933.7831,5,0,0,0,6,25.3704772949219,939.9341
2015-02-04 07:00:00,1081.1712,1057.7492,1010.5448,1049.82173333333,5,0,0,0,7,26.1066833496094,1052.5742
2015-02-04 08:00:00,1219.7413,1241.2153,1164.6559,1208.5375,5,0,0,0,8,27.2268920898438,1232.5473
2015-02-04 09:00:00,1298.2006,1344.3622,1293.9383,1312.16703333333,5,0,0,0,9,28.3928771972657,1351.5336
2015-02-04 10:00:00,1340.414,1398.4079,1366.6676,1368.4965,5,0,0,0,10,29.4132934570313,1456.9474
2015-02-04 11:00:00,1408.8723,1430.8634,1390.9173,1410.21766666667,5,0,0,0,11,30.1935974121094,1458.099
2015-02-04 12:00:00,1403.6007,1425.2537,1383.5812,1404.1452,5,0,0,0,12,30.7008605957032,1442.4243
2015-02-04 13:00:00,1405.3013,1452.8792,1407.7425,1421.97433333333,5,0,0,0,13,30.9497314453125,1449.5299
2015-02-04 14:00:00,1418.1509,1453.3303,1408.6819,1426.72103333333,5,0,0,0,14,30.888330078125,1433.4813
2015-02-04 15:00:00,1367.2117,1407.6635,1362.4042,1379.09313333333,5,0,0,0,15,30.5338684082032,1380.0214
2015-02-04 16:00:00,1290.6977,1344.752,1286.8121,1307.4206,5,0,0,0,16,29.8524719238282,1321.5847
2015-02-04 17:00:00,1185.4699,1246.3577,1179.9351,1203.9209,5,0,0,0,17,28.7597900390625,1206.1117
2015-02-04 18:00:00,1184.8578,1241.159,1182.7732,1202.93,5,0,0,0,18,27.6530395507813,1212.8491
2015-02-04 19:00:00,1158.3512,1266.2798,1206.2524,1210.29446666667,5,0,0,0,19,27.0163818359375,1196.0489
2015-02-04 20:00:00,1098.4266,1239.0832,1143.2591,1160.2563,5,0,0,0,20,26.7043395996094,1159.6063
2015-02-04 21:00:00,1078.1409,1198.7594,1138.631,1138.51043333333,5,0,0,0,21,26.5244079589844,1141.6525
2015-02-04 22:00:00,1057.9431,1147.5305,1095.4537,1100.3091,5,0,0,0,22,26.3147521972657,1092.4285
2015-02-04 23:00:00,974.7509,1077.9967,1044.1697,1032.30576666667,5,0,0,0,23,26.1039978027344,1033.5194
2015-02-05 00:00:00,939.3309,1009.414,985.8912,978.212033333333,6,0,0,0,0,25.8865905761719,1008.4029
2015-02-05 01:00:00,904.7631,944.5274,962.4068,937.232433333333,6,0,0,0,1,25.6822143554688,953.2703
2015-02-05 02:00:00,881.7767,923.3099,928.1036,911.0634,6,0,0,0,2,25.5227600097657,913.8484
2015-02-05 03:00:00,877.1007,912.9435,917.9997,902.6813,6,0,0,0,3,25.3999877929688,886.9057
2015-02-05 04:00:00,871.1848,908.5382,910.9537,896.892233333333,6,0,0,0,4,25.3127075195313,906.5942
2015-02-05 05:00:00,879.6776,916.359,928.724,908.253533333333,6,0,0,0,5,25.234765625,926.1827
2015-02-05 06:00:00,919.5851,949.9374,931.4314,933.6513,6,0,0,0,6,25.2744079589844,933.3929
2015-02-05 07:00:00,984.2011,1049.5205,1033.7357,1022.48576666667,6,0,0,0,7,26.0468688964844,1020.2094
2015-02-05 08:00:00,1160.4472,1215.5374,1186.5044,1187.49633333333,6,0,0,0,8,27.2229858398438,1192.1581
2015-02-05 09:00:00,1241.2973,1308.8693,1275.112,1275.09286666667,6,0,0,0,9,28.4085632324219,1282.7577
2015-02-05 10:00:00,1302.6967,1383.5532,1348.951,1345.06696666667,6,0,0,0,10,29.3279968261719,1362.9883
2015-02-05 11:00:00,1344.4423,1425.1319,1365.6284,1378.40086666667,6,0,0,0,11,30.0574279785157,1400.2716
2015-02-05 12:00:00,1354.6265,1408.909,1343.4717,1369.0024,6,0,0,0,12,30.5303588867188,1399.6592
2015-02-05 13:00:00,1356.5113,1434.3734,1371.5959,1387.49353333333,6,0,0,0,13,30.7253967285157,1415.1465
2015-02-05 14:00:00,1335.7186,1439.2714,1383.9909,1386.32696666667,6,0,0,0,14,30.6518188476563,1425.6309
2015-02-05 15:00:00,1317.0133,1411.9155,1333.5524,1354.1604,6,0,0,0,15,30.207421875,1399.3385
2015-02-05 16:00:00,1245.011,1320.2123,1255.568,1273.5971,6,0,0,0,16,29.5307861328125,1322.7243
2015-02-05 17:00:00,1147.0795,1215.5868,1142.0101,1168.22546666667,6,0,0,0,17,28.6679321289063,1196.7893
2015-02-05 18:00:00,1148.5322,1221.7823,1188.5847,1186.29973333333,6,0,0,0,18,27.7531066894532,1177.1433
2015-02-05 19:00:00,1154.9531,1243.9258,1172.1282,1190.3357,6,0,0,0,19,27.2068725585938,1217.1621
2015-02-05 20:00:00,1110.2835,1210.1078,1136.7167,1152.36933333333,6,0,0,0,20,26.8908325195313,1159.4884
2015-02-05 21:00:00,1063.113,1166.7953,1111.7702,1113.89283333333,6,0,0,0,21,26.6805358886719,1125.3567
2015-02-05 22:00:00,1004.2372,1118.9697,1069.2922,1064.16636666667,6,0,0,0,22,26.4910522460938,1080.8335
2015-02-05 23:00:00,963.594,1078.6774,1017.9603,1020.07723333333,6,0,0,0,23,26.3160034179688,1036.0302
2015-02-06 00:00:00,926.9042,1025.3113,977.2739,976.496466666667,7,0,0,0,0,26.1531921386719,967.2161
2015-02-06 01:00:00,881.8726,981.1144,943.6081,935.5317,7,0,0,0,1,25.9512573242188,968.5689
2015-02-06 02:00:00,850.4584,959.4843,917.064,909.002233333333,7,0,0,0,2,25.7727294921875,919.9696
2015-02-06 03:00:00,830.8606,940.8151,895.9092,889.194966666667,7,0,0,0,3,25.6386657714844,900.683
2015-02-06 04:00:00,839.7299,922.621,885.272,882.540966666667,7,0,0,0,4,25.5183044433594,887.1948
2015-02-06 05:00:00,854.2011,941.2428,884.8111,893.418333333333,7,0,0,0,5,25.4677978515625,894.5465
2015-02-06 06:00:00,884.8278,949.9041,866.5622,900.431366666667,7,0,0,0,6,25.4878479003907,939.4745
2015-02-06 07:00:00,972.6153,1053.5691,883.0248,969.7364,7,0,0,0,7,26.1283508300782,1029.9243
2015-02-06 08:00:00,1160.6851,1214.1629,953.57,1109.47266666667,7,0,0,0,8,27.03359375,1192.5079
2015-02-06 09:00:00,1247.7242,1310.7047,1006.9689,1188.46593333333,7,0,0,0,9,28.0377746582032,1295.6597
2015-02-06 10:00:00,1314.013,1392.4875,1058.0176,1254.83936666667,7,0,0,0,10,29.0329833984375,1362.0753
2015-02-06 11:00:00,1334.6282,1419.3144,1088.0395,1280.6607,7,0,0,0,11,29.727685546875,1393.1365
2015-02-06 12:00:00,1325.1781,1407.0465,1080.8465,1271.0237,7,0,0,0,12,30.1853576660157,1380.6543
2015-02-06 13:00:00,1340.8775,1439.7809,1073.435,1284.6978,7,0,0,0,13,30.3713623046875,1374.2628
2015-02-06 14:00:00,1345.1346,1442.2483,1075.0293,1287.47073333333,7,0,0,0,14,30.079736328125,1362.2693
2015-02-06 15:00:00,1324.2326,1400.3094,1059.6223,1261.3881,7,0,0,0,15,29.5928588867188,1322.2975
2015-02-06 16:00:00,1227.125,1323.8939,1026.1627,1192.39386666667,7,0,0,0,16,28.9084716796875,1239.4388
2015-02-06 17:00:00,1178.8622,1213.3788,997.3978,1129.8796,7,0,0,0,17,28.0610595703125,1155.213
2015-02-06 18:00:00,1188.9888,1237.9159,1054.8104,1160.5717,7,0,0,0,18,27.160791015625,1186.6963
2015-02-06 19:00:00,1190.077,1259.9918,1105.863,1185.3106,7,0,0,0,19,26.6796813964844,1210.2366
2015-02-06 20:00:00,1159.4148,1222.3446,1085.7856,1155.84833333333,7,0,0,0,20,26.4400573730469,1147.4526
2015-02-06 21:00:00,1108.5598,1187.8758,1061.3146,1119.25006666667,7,0,0,0,21,26.2449584960938,1120.8447
2015-02-06 22:00:00,1061.7806,1179.2041,1033.8639,1091.6162,7,0,0,0,22,26.0528503417969,1069.1463
2015-02-06 23:00:00,1011.2574,1053.5185,989.8507,1018.20886666667,7,0,0,0,23,25.8344055175782,1024.2274
2015-02-07 00:00:00,965.3791,1000.2899,949.5031,971.724033333333,1,1,0,0,0,25.5873962402344,963.816
2015-02-07 01:00:00,912.4299,962.2865,906.958,933.96905,1,1,0,0,1,25.3548217773438,918.182
2015-02-07 02:00:00,892.1252,933.3221,863.5135,900.7067,1,1,0,0,2,25.1986938476563,892.3819
2015-02-07 03:00:00,874.1221,903.9817,848.4447,882.47805,1,1,0,0,3,25.0953918457032,877.2844
2015-02-07 04:00:00,874.9999,900.9995,839.8821,876.240525,1,1,0,0,4,25.0046936035157,862.8613
2015-02-07 05:00:00,871.6212,904.3481,847.1073,883.30595,1,1,0,0,5,24.9092651367188,847.2567
2015-02-07 06:00:00,867.8996,912.508,848.4718,887.763275,1,1,0,0,6,24.8749633789063,851.5046
2015-02-07 07:00:00,923.6196,927.5976,897.8229,922.246075,1,1,0,0,7,25.5224853515625,911.4666
2015-02-07 08:00:00,1082.7859,1075.3486,1021.672,1064.416,1,1,0,0,8,26.4379821777344,1031.0258
2015-02-07 09:00:00,1159.2212,1116.6425,1108.9439,1141.116925,1,1,0,0,9,27.4487854003907,1122.959
2015-02-07 10:00:00,1212.2782,1121.9048,1165.4756,1188.703875,1,1,0,0,10,28.4252563476563,1174.2232
2015-02-07 11:00:00,1228.2729,1149.28,1179.063,1202.514325,1,1,0,0,11,29.2275329589844,1196.2864
2015-02-07 12:00:00,1191.638,1124.3282,1173.0899,1178.166925,1,1,0,0,12,29.8239990234375,1175.6091
2015-02-07 13:00:00,1149.9406,1100.5307,1161.4116,1143.041675,1,1,0,0,13,30.086083984375,1142.5126
2015-02-07 14:00:00,1140.3825,1081.4347,1133.3133,1120.004575,1,1,0,0,14,30.0873657226563,1131.4155
2015-02-07 15:00:00,1161.3952,1065.0331,1100.6097,1109.864225,1,1,0,0,15,29.7021728515625,1108.3184
2015-02-07 16:00:00,967.8953,1056.8685,1082.6875,1047.297975,1,1,0,0,16,28.9061828613282,1064.9148
2015-02-07 17:00:00,509.8358,1053.7863,1051.4135,919.973475,1,1,0,0,17,27.7762084960938,1041.11
2015-02-07 18:00:00,988.413,1046.294,1088.8689,1054.786575,1,1,0,0,18,26.7475219726563,1074.9203
2015-02-07 19:00:00,1081.3669,1063.8643,1144.2722,1101.5422,1,1,0,0,19,26.1428466796875,1090.9217
2015-02-07 20:00:00,1036.9602,1054.0308,1102.2466,1071.97865,1,1,0,0,20,25.7813049316407,1073.7257
2015-02-07 21:00:00,1012.2303,1026.6331,1064.151,1044.555675,1,1,0,0,21,25.4600769042969,1039.5453
2015-02-07 22:00:00,993.7545,982.6391,1030.4566,1011.983325,1,1,0,0,22,25.2131896972657,995.0939
2015-02-07 23:00:00,924.3685,928.4173,979.5945,955.23815,1,1,0,0,23,25.0310913085938,947.0567
2015-02-08 00:00:00,903.1085,891.4272,956.5766,922.660225,2,1,0,0,0,24.928857421875,909.0724
2015-02-08 01:00:00,880.2321,873.3819,924.2795,895.566175,2,1,0,0,1,24.8440185546875,886.7516
2015-02-08 02:00:00,833.7569,844.9238,887.4576,862.520775,2,1,0,0,2,24.7837158203125,881.6221
2015-02-08 03:00:00,797.1602,831.5366,858.9606,839.9135,2,1,0,0,3,24.6885620117188,854.9468
2015-02-08 04:00:00,794.6554,824.3757,847.4881,830.835075,2,1,0,0,4,24.5371948242188,834.4891
2015-02-08 05:00:00,795.035,815.4005,842.7522,825.75855,2,1,0,0,5,24.3164306640625,826.144
2015-02-08 06:00:00,786.3227,785.2751,807.4211,800.321225,2,1,0,0,6,24.2524658203125,800.9296
2015-02-08 07:00:00,794.2571,784.115,813.1819,807.527125,2,1,0,0,7,25.4302917480469,774.0134
2015-02-08 08:00:00,832.4831,850.1076,873.801,863.956025,2,1,0,0,8,26.78701171875,858.6818
2015-02-08 09:00:00,894.8591,900.5203,935.3192,924.161675,2,1,0,0,9,28.0205322265625,931.3904
2015-02-08 10:00:00,957.3312,947.4644,1009.0054,979.0022,2,1,0,0,10,28.9982849121094,986.784
2015-02-08 11:00:00,977.4178,994.9207,1070.3791,1024.77915,2,1,0,0,11,29.7195983886719,1032.3104
2015-02-08 12:00:00,986.8686,997.6492,1070.603,1027.88035,2,1,0,0,12,30.1372924804688,1022.1531
2015-02-08 13:00:00,1016.871,1022.2995,1073.1479,1047.385575,2,1,0,0,13,30.2500854492188,1017.3754
2015-02-08 14:00:00,1013.7429,1005.4982,1064.0288,1042.9979,2,1,0,0,14,30.0491577148438,1015.8573
2015-02-08 15:00:00,1003.3514,976.7352,1060.6283,1021.842375,2,1,0,0,15,29.4782348632813,1016.3893
2015-02-08 16:00:00,972.1373,950.3055,1030.8882,992.790525,2,1,0,0,16,28.76943359375,1010.4936
2015-02-08 17:00:00,973.5054,924.8994,1015.4938,980.00585,2,1,0,0,17,27.9972778320313,1003.3968
2015-02-08 18:00:00,1014.4287,956.6288,1073.743,1022.7488,2,1,0,0,18,27.1062866210938,1059.7039
2015-02-08 19:00:00,1056.7406,989.6201,1113.4443,1062.940875,2,1,0,0,19,26.4707275390625,1065.2475
2015-02-08 20:00:00,1059.693,937.0267,1122.2487,1052.35945,2,1,0,0,20,26.0784545898438,1054.9267
2015-02-08 21:00:00,1048.7289,923.1207,1095.6601,1039.802,2,1,0,0,21,25.8005920410157,1038.4146
2015-02-08 22:00:00,1014.8273,866.1484,1046.8138,990.6736,2,1,0,0,22,25.5484252929688,1016.7235
2015-02-08 23:00:00,988.7315,854.4974,1010.9126,962.05365,2,1,0,0,23,25.3007446289063,1012.8988
2015-02-09 00:00:00,933.0819,921.9623,968.9371,941.87605,3,0,0,0,0,25.0970397949219,959.0116
2015-02-09 01:00:00,908.0185,898.0128,941.5469,913.1614,3,0,0,0,1,24.9109130859375,880.5882
2015-02-09 02:00:00,878.4758,866.318,898.3399,880.673675,3,0,0,0,2,24.7385498046875,851.1215
2015-02-09 03:00:00,863.0414,850.4627,881.8438,865.360375,3,0,0,0,3,24.5910583496094,833.8631
2015-02-09 04:00:00,849.6114,840.0504,870.5737,856.971325,3,0,0,0,4,24.4324279785157,833.7543
2015-02-09 05:00:00,860.4131,852.0383,876.8468,870.93045,3,0,0,0,5,24.3099609375,870.6097
2015-02-09 06:00:00,892.6934,907.98,903.8017,909.122275,3,0,0,0,6,24.2941528320313,890.1301
2015-02-09 07:00:00,1002.2464,977.8589,1018.3418,1013.76175,3,0,0,0,7,25.0483337402344,982.9519
2015-02-09 08:00:00,1174.0484,1163.8845,1228.567,1202.56665,3,0,0,0,8,25.8023010253907,1210.6849
2015-02-09 09:00:00,1292.7993,1252.612,1317.0702,1309.310375,3,0,0,0,9,26.444970703125,1314.1282
2015-02-09 10:00:00,1328.3086,1330.4315,1413.0273,1373.498925,3,0,0,0,10,27.1821533203125,1406.5508
2015-02-09 11:00:00,1362.5083,1362.5769,1452.004,1409.815075,3,0,0,0,11,27.9411865234375,1415.3003
2015-02-09 12:00:00,1367.5436,1358.9632,1439.2499,1406.408325,3,0,0,0,12,28.4741760253907,1406.0979
2015-02-09 13:00:00,1386.9264,1383.8766,1468.9201,1431.344625,3,0,0,0,13,28.818994140625,1441.7826
2015-02-09 14:00:00,1382.8276,1372.4912,1466.2352,1429.143,3,0,0,0,14,29.1216674804688,1433.6879
2015-02-09 15:00:00,1339.9463,1323.3944,1420.9684,1385.569575,3,0,0,0,15,29.2987915039063,1392.8559
2015-02-09 16:00:00,1295.3971,1273.2729,1352.0557,1327.2562,3,0,0,0,16,29.1693054199219,1327.5476
2015-02-09 17:00:00,1179.2538,1185.6596,1218.532,1211.7032,3,0,0,0,17,28.7269836425782,1213.3713
2015-02-09 18:00:00,1161.5804,1160.0813,1214.6585,1196.534875,3,0,0,0,18,28.0276733398438,1195.2741
2015-02-09 19:00:00,1189.0629,1198.0354,1247.0384,1215.023475,3,0,0,0,19,27.5413146972657,1179.7556
2015-02-09 20:00:00,1148.3588,1165.8139,1196.3554,1176.892225,3,0,0,0,20,27.0442749023438,1129.5416
